
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol
      --         --     0.9400   709.1557   10000   10000   448    16     0     8       -1
      --         --     0.9464   704.3543   10000   10000   448    16     0     8       -1

      --         --     0.9584   695.5337   10000   10000   456    16     0     8       -1
      --         --     0.9582   695.7278   10000   10000   456    16     0     8       -1
      --         --     0.9610   693.6697   10000   10000   456    16     0     8       -1

      --         --     0.9600   694.3935   10000   10000   464    16     0     8       -1
      --         --     0.9458   704.8494   10000   10000   464    16     0     8       -1
      --         --     0.9438   706.3093   10000   10000   464    16     0     8       -1

      --         --     0.9641   691.4654   10000   10000   472    16     0     8       -1
      --         --     0.9605   694.0282   10000   10000   472    16     0     8       -1
      --         --     0.9828   678.2678   10000   10000   472    16     0     8       -1

      --         --     0.9530   699.5082   10000   10000   480    16     0     8       -1
      --         --     0.9641   691.4604   10000   10000   480    16     0     8       -1
      --         --     0.9565   696.9189   10000   10000   480    16     0     8       -1

      --         --     0.9759   683.0983   10000   10000   488    16     0     8       -1
      --         --     0.9661   689.9799   10000   10000   488    16     0     8       -1
      --         --     0.9708   686.6584   10000   10000   488    16     0     8       -1

      --         --     0.9721   685.7673   10000   10000   496    16     0     8       -1
      --         --     0.9759   683.0979   10000   10000   496    16     0     8       -1
      --         --     0.9802   680.0527   10000   10000   496    16     0     8       -1

      --         --     0.9919   672.0354   10000   10000   504    16     0     8       -1
      --         --     0.9876   674.9826   10000   10000   504    16     0     8       -1
      --         --     0.9778   681.7681   10000   10000   504    16     0     8       -1

      --         --     1.2920   686.7590   11000   11000   128    16     0     8       -1
      --         --     1.2896   688.0402   11000   11000   128    16     0     8       -1
      --         --     1.2979   683.6004   11000   11000   128    16     0     8       -1

      --         --     1.2484   710.7565   11000   11000   136    16     0     8       -1
      --         --     1.2586   704.9461   11000   11000   136    16     0     8       -1
      --         --     1.2285   722.2529   11000   11000   136    16     0     8       -1

      --         --     1.1895   745.9331   11000   11000   144    16     0     8       -1
      --         --     1.1995   739.7168   11000   11000   144    16     0     8       -1
      --         --     1.1757   754.6755   11000   11000   144    16     0     8       -1

      --         --     1.1695   758.6991   11000   11000   152    16     0     8       -1
      --         --     1.1879   746.9014   11000   11000   152    16     0     8       -1
      --         --     1.1823   750.4535   11000   11000   152    16     0     8       -1

      --         --     1.1517   770.3890   11000   11000   160    16     0     8       -1
      --         --     1.1601   764.8024   11000   11000   160    16     0     8       -1
      --         --     1.1520   770.1872   11000   11000   160    16     0     8       -1

      --         --     1.1406   777.9049   11000   11000   168    16     0     8       -1
      --         --     1.1476   773.1251   11000   11000   168    16     0     8       -1
      --         --     1.1468   773.6631   11000   11000   168    16     0     8       -1

      --         --     1.1374   780.0965   11000   11000   176    16     0     8       -1
      --         --     1.1275   786.9629   11000   11000   176    16     0     8       -1
      --         --     1.1321   783.7302   11000   11000   176    16     0     8       -1

      --         --     1.1524   769.9482   11000   11000   184    16     0     8       -1
      --         --     1.1460   774.2621   11000   11000   184    16     0     8       -1
      --         --     1.1368   780.4662   11000   11000   184    16     0     8       -1

      --         --     1.1134   796.9262   11000   11000   192    16     0     8       -1
      --         --     1.1087   800.2543   11000   11000   192    16     0     8       -1
      --         --     1.1149   795.8170   11000   11000   192    16     0     8       -1

      --         --     1.1225   790.4337   11000   11000   200    16     0     8       -1
      --         --     1.1193   792.7076   11000   11000   200    16     0     8       -1
      --         --     1.1192   792.7815   11000   11000   200    16     0     8       -1

      --         --     1.0964   809.2324   11000   11000   208    16     0     8       -1
      --         --     1.1010   805.8908   11000   11000   208    16     0     8       -1
      --         --     1.0977   808.2966   11000   11000   208    16     0     8       -1

      --         --     1.0798   821.7291   11000   11000   216    16     0     8       -1
      --         --     1.0792   822.1793   11000   11000   216    16     0     8       -1
      --         --     1.0912   813.1446   11000   11000   216    16     0     8       -1

      --         --     1.1063   802.0259   11000   11000   224    16     0     8       -1
      --         --     1.0988   807.5236   11000   11000   224    16     0     8       -1
      --         --     1.1100   799.3115   11000   11000   224    16     0     8       -1
