
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.6234   924.0652       l   12000   504     0       -1

      --         --     0.5808   991.8957       l   12000   512     0       -1
      --         --     0.6701   859.6565       l   12000   512     0       -1
      --         --     0.6388   901.7704       l   12000   512     0       -1

      --         --     0.5790   994.8587       l   12000   520     0       -1
      --         --     0.5431  1060.6583       l   12000   520     0       -1
      --         --     0.5423  1062.3112       l   12000   520     0       -1

      --         --     0.5758  1000.4739       l   12000   528     0       -1
      --         --     0.5350  1076.8152       l   12000   528     0       -1
      --         --     0.5312  1084.4553       l   12000   528     0       -1

      --         --     0.5485  1050.3101       l   12000   536     0       -1
      --         --     0.5411  1064.5375       l   12000   536     0       -1
      --         --     0.5398  1067.1184       l   12000   536     0       -1

      --         --     0.5405  1065.8166       l   12000   544     0       -1
      --         --     0.5314  1084.1262       l   12000   544     0       -1
      --         --     0.5407  1065.4724       l   12000   544     0       -1

      --         --     0.5315  1083.8988       l   12000   552     0       -1
      --         --     0.5312  1084.3947       l   12000   552     0       -1
      --         --     0.5441  1058.8170       l   12000   552     0       -1

      --         --     0.5290  1089.0154       l   12000   560     0       -1
      --         --     0.5275  1092.1260       l   12000   560     0       -1
      --         --     0.5287  1089.6244       l   12000   560     0       -1

      --         --     0.5402  1066.3740       l   12000   568     0       -1
      --         --     0.5720  1007.1913       l   12000   568     0       -1
      --         --     0.5601  1028.5885       l   12000   568     0       -1

      --         --     0.5241  1099.2413       l   12000   576     0       -1
      --         --     0.5243  1098.8414       l   12000   576     0       -1
      --         --     0.5214  1104.9168       l   12000   576     0       -1

      --         --     0.5524  1042.9187       l   12000   584     0       -1
      --         --     0.5503  1046.9176       l   12000   584     0       -1
      --         --     0.5952   967.8326       l   12000   584     0       -1

      --         --     0.6944  1054.6967       l   13000   312     0       -1
      --         --     0.6812  1075.1696       l   13000   312     0       -1
      --         --     0.6872  1065.8180       l   13000   312     0       -1

      --         --     0.6758  1083.7701       l   13000   320     0       -1
      --         --     0.7039  1040.5586       l   13000   320     0       -1
      --         --     0.6834  1071.7069       l   13000   320     0       -1

      --         --     0.6811  1075.3670       l   13000   328     0       -1
      --         --     0.6837  1071.2802       l   13000   328     0       -1
      --         --     0.6813  1074.9594       l   13000   328     0       -1

      --         --     0.6627  1105.2467       l   13000   336     0       -1
      --         --     0.6638  1103.4015       l   13000   336     0       -1
      --         --     0.6742  1086.2953       l   13000   336     0       -1

      --         --     0.6740  1086.7278       l   13000   344     0       -1
      --         --     0.6725  1089.0658       l   13000   344     0       -1
      --         --     0.6768  1082.2538       l   13000   344     0       -1

      --         --     0.6735  1087.4857       l   13000   352     0       -1
      --         --     0.6723  1089.4558       l   13000   352     0       -1
      --         --     0.6706  1092.1515       l   13000   352     0       -1

      --         --     0.6656  1100.3558       l   13000   360     0       -1
      --         --     0.6634  1104.0289       l   13000   360     0       -1
      --         --     0.6665  1098.9195       l   13000   360     0       -1

      --         --     0.6566  1115.3947       l   13000   368     0       -1
      --         --     0.6807  1076.0277       l   13000   368     0       -1
      --         --     0.6731  1088.1147       l   13000   368     0       -1

      --         --     0.6690  1094.7319       l   13000   376     0       -1
      --         --     0.6801  1076.9185       l   13000   376     0       -1
      --         --     0.6651  1101.2306       l   13000   376     0       -1

      --         --     0.6574  1114.0551       l   13000   384     0       -1
      --         --     0.6555  1117.3279       l   13000   384     0       -1
      --         --     0.6491  1128.4348       l   13000   384     0       -1

      --         --     0.6856  1068.3178       l   13000   392     0       -1
      --         --     0.6947  1054.2719       l   13000   392     0       -1
      --         --     0.6853  1068.7552       l   13000   392     0       -1

      --         --     0.6749  1085.2575       l   13000   400     0       -1
      --         --     0.6686  1095.5293       l   13000   400     0       -1
