
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.8781   505.3499       l   11000   544     0       -1
      --         --     0.8639   513.6092       l   11000   544     0       -1

      --         --     0.8719   508.9311       l   11000   552     0       -1
      --         --     0.8654   512.7388       l   11000   552     0       -1
      --         --     0.8612   515.2511       l   11000   552     0       -1

      --         --     0.8562   518.2226       l   11000   560     0       -1
      --         --     0.8569   517.8510       l   11000   560     0       -1
      --         --     0.8535   519.8778       l   11000   560     0       -1

      --         --     0.8570   517.7680       l   11000   568     0       -1
      --         --     0.8604   515.7261       l   11000   568     0       -1
      --         --     0.8625   514.4854       l   11000   568     0       -1

      --         --     0.8774   505.7449       l   11000   576     0       -1
      --         --     0.8718   508.9824       l   11000   576     0       -1
      --         --     0.8754   506.8835       l   11000   576     0       -1

      --         --     0.9047   490.4614       l   11000   584     0       -1
      --         --     0.8986   493.7884       l   11000   584     0       -1
      --         --     0.9003   492.8505       l   11000   584     0       -1

      --         --     1.0269   561.0079       l   12000   312     0       -1
      --         --     1.0264   561.2384       l   12000   312     0       -1
      --         --     1.0247   562.1745       l   12000   312     0       -1

      --         --     1.0452   551.1817       l   12000   320     0       -1
      --         --     1.0581   544.4380       l   12000   320     0       -1
      --         --     1.0730   536.9028       l   12000   320     0       -1

      --         --     1.0373   555.3833       l   12000   328     0       -1
      --         --     1.0391   554.4024       l   12000   328     0       -1
      --         --     1.0388   554.5791       l   12000   328     0       -1

      --         --     1.0375   555.2357       l   12000   336     0       -1
      --         --     1.0361   555.9865       l   12000   336     0       -1
      --         --     1.0365   555.8086       l   12000   336     0       -1

      --         --     1.0457   550.8970       l   12000   344     0       -1
      --         --     1.0548   546.1609       l   12000   344     0       -1
      --         --     1.0544   546.3619       l   12000   344     0       -1

      --         --     1.0496   548.8634       l   12000   352     0       -1
      --         --     1.0510   548.1030       l   12000   352     0       -1
      --         --     1.0657   540.5330       l   12000   352     0       -1

      --         --     1.0776   534.6053       l   12000   360     0       -1
      --         --     1.0472   550.0858       l   12000   360     0       -1
      --         --     1.0354   556.3630       l   12000   360     0       -1

      --         --     1.0435   552.0724       l   12000   368     0       -1
      --         --     1.0528   547.1708       l   12000   368     0       -1
      --         --     1.0490   549.1727       l   12000   368     0       -1

      --         --     1.0418   552.9584       l   12000   376     0       -1
      --         --     1.0485   549.4097       l   12000   376     0       -1
      --         --     1.0419   552.8942       l   12000   376     0       -1

      --         --     1.0468   550.2960       l   12000   384     0       -1
      --         --     1.0551   545.9683       l   12000   384     0       -1
      --         --     1.0467   550.3625       l   12000   384     0       -1

      --         --     1.0866   530.1824       l   12000   392     0       -1
      --         --     1.0870   529.9789       l   12000   392     0       -1
      --         --     1.0872   529.8601       l   12000   392     0       -1

      --         --     1.0780   534.3971       l   12000   400     0       -1
      --         --     1.0802   533.3217       l   12000   400     0       -1
      --         --     1.0779   534.4459       l   12000   400     0       -1

      --         --     1.0757   535.5307       l   12000   408     0       -1
      --         --     1.0762   535.2870       l   12000   408     0       -1
      --         --     1.0729   536.9070       l   12000   408     0       -1

      --         --     1.0719   537.4284       l   12000   416     0       -1
      --         --     1.0711   537.8190       l   12000   416     0       -1
